PROIZVOD,SPAR_CENA,MERKATOR_CENA,TUS_CENA,NAJCENEJSI,RAZLIKA_EUR
Polsuho peneče vino Sec, Jeruzalem Ormož, 0,75 l,8.79,8.79,,merkator,0.00
Radgonski biser, peneče vino, Radgonske Gorice, 0,75 l,4.49,4.49,,merkator,0.00
Vino peneče Freixenet, Cordon Negro Brut, LTD, alk.11,5 vol%, 0,75 l,9.48,,10.99,spar,1.51
PENEČE VINO PROSECCO EXTRA DRY FANTINEL 0,75 L...,9.49,9.99,,spar,0.50
Ledeni čaj, zeliščni, Sola, 1,5 l,1.47,1.49,1.49,spar,0.02
Pivo, Corona Extra, 4,5 % alkohola, 6 x 0,355 l,2.10,2.09,2.11,merkator,0.02
Pivo Laško Zlatorog, alk.4,9vol% , 0,33l,1.06,,1.22,spar,0.16
Svetlo Pivo Union alk. 4,9 % vol. 0,33 L,1.06,,1.22,spar,0.16
Pijača alk.Gin&tonic, Freitag, alk.5 vol %, 0,5l,1.99,,2.02,spar,0.03
Koktajl Johan, gin & rose, Freitag, 5 % akohola, 0,5 l,1.99,2.09,2.02,spar,0.10
Vino Gašper, Chardonnay & Rebula, alk.13 vol%, 0,75 l,6.98,,8.29,spar,1.31
GAZIRANA LIMONADA, LEMONISH ELDERFLOWER, 0,4L...,1.49,,1.49,spar,0.00
GAZIRANA LIMONADA, LEMONISH CLASSIC, 0,4L...,1.49,,1.49,spar,0.00
Vino Tikveš, Vranec, alk.12,5 vol%, 1 l,4.78,,4.99,spar,0.21
Vino peneče Dar sonca, Muškatino Rose, alk.7 vol%, 0,75 l,5.98,,6.99,spar,1.01
Gazirana pijača, Pink Tonic style, Schweppes, 1 l,1.84,1.88,,spar,0.04
TONIC PINK GRAPEFRUIT, THOMAS HENRY, 0,75L...,3.56,3.69,3.69,spar,0.13
Pepsi cola, steklenica, 1 l,1.22,,1.44,spar,0.22
Vino Herga, Rose, alk.13 vol%, 0,75 l,13.28,,8.25,tus,5.03
Pijača Fever Tree, tonik, light ginger beer, 0,5 l,3.44,,3.44,spar,0.00
Gazirana pijača, pomaranča, Green Cola, 330 ml,0.85,1.21,1.11,spar,0.36
Gazirana pijača, Tonic Water, Schweppes, 1 l,2.21,1.88,,merkator,0.33
PIJAČA VITAMIN MANGO ACTIVE&FIT, DANA, 0,75L...,1.54,,1.55,spar,0.01
Gazirana pijača, Cockta Free, 0,5 l,1.00,1.09,1.00,spar,0.09
Gazirana pijača, Cockta Free, 1,5 l,1.78,1.78,1.79,merkator,0.01
Gazirana pijača, Bitter lemon, Schweppes, 1 l,0.70,1.88,,spar,1.18
Gazirana pijača, Ginger Ale, Fever Tree, 0,5 l,3.49,3.65,,spar,0.16
Gazirana pijača, Shokata, Fanta, 1,5 l,1.85,1.95,,spar,0.10
Vino Refošk Vinakoper alk. 12 vol % 1 L,4.59,,4.79,spar,0.20
Gazirana Pijača Fanta Orange Zero 1,5 L,1.85,1.95,1.99,spar,0.14
Gazirana pijača brez kofeina, Coca Cola, 1 l,1.62,1.66,1.64,spar,0.04
Gazirana pijača, Tangerine, Schweppes, 1,5 l,2.28,2.44,2.44,spar,0.16
Brezalkoholni radler Fassbrauses, češnja, 0,0 % alkohola, 0,5 l,1.09,1.10,1.10,spar,0.01
Brezalkoholni radler Fassbrauses, breskev, 0,0 % alkohola, 0,5 l,1.09,1.10,1.10,spar,0.01
Shiraz, vrhunsko rdeče vino, Vinakoper, 0,75 l,7.38,7.39,,spar,0.01
BREZALKOHOLNO PIVO 0,0%, STAROPRAMEN, 0,33L...,1.08,1.09,,spar,0.01
PELINOVA ZELIŠČNI LIKER 35% ALK. 0,7 L DARILNO ...,25.99,,19.39,tus,6.60
Vino Modri Pinot, alk.13 vol%,0,75l,11.99,,6.79,tus,5.20
Pivo 1664 Blanc, Kronenbourg, 5% alkohola, 0,5 l,1.57,1.57,,merkator,0.00
Gin Gibson's pink, alk.37,5 vol.%, 0,7l,15.38,,15.39,spar,0.01
TOAST KRUH MASLENI ÖLZ, 500G,3.29,2.79,3.29,merkator,0.50
Toast Special, Žito, 500 g,2.59,2.59,2.59,merkator,0.00
Mešani rženi toast s semeni, Žito, 250 g,1.79,1.79,,merkator,0.00
BRUSCHETTE KISLA SMETANA IN GOBE, MARETTI, 150G...,1.69,,1.69,spar,0.00
MINI ROLADE S ČOKOLADNO KREMO, SPAR, 280G...,2.59,,3.99,spar,1.40
VEČZRNATI TOAST KRUH ÖLZ, 500G,3.29,3.29,,merkator,0.00
Pecivo lešnikovi poljubčki, Ölz, 250 g,3.99,3.99,,merkator,0.00
PIRINA KAJZERICA, MLINOTEST, 60G,0.49,,0.49,spar,0.00
Rogljički 7days, kakav vanilija, 6x40g,3.99,,4.19,spar,0.20
Beli kruh Hribovc, Žito, 1 kg,2.50,4.99,,spar,2.49
PŠENIČNI MEŠANI KRUH HRIBOVC, ŽITO, 1KG,2.50,4.99,4.49,spar,2.49
Toast Ölz, pirin, 500 g,3.89,,3.89,spar,0.00
Štručka Poli, Mlinotest, 120 g,0.99,0.99,,merkator,0.00
DROBTINE, POLBELE, ŽITO, 500G,2.39,,2.40,spar,0.01
Pirin toast, Žito, 250 g,1.99,1.99,,merkator,0.00
Masleni toast, Žito, 500 g,2.99,2.99,,merkator,0.00
Polnozrnati toast, Žito, 500 g,2.99,2.99,2.99,merkator,0.00
MASLENE OREHOVE KEPICE, PEKARNA TEŽAK, 230 G...,4.98,3.99,,merkator,0.99
MEDENA TORTA S KAKAVOM, MARLENKA, 100G,2.79,,2.79,spar,0.00
MEDENA TORTA Z OREHI, MARLENKA, 100G,2.79,,2.79,spar,0.00
Domači mlinci, Mlinotest, 250 g,2.85,2.79,,merkator,0.06
KRUHKI KLASIK CRISPY BREZ GLUTENA, ŽITO, 150G...,2.89,2.89,2.89,merkator,0.00
KRUH RŽENI PŠENIČNI, REZANI, JAUS, 500G,2.99,,3.05,spar,0.06
KRUH VITAL MEŠANI, REZANI, JAUS, 500G,2.99,,3.05,spar,0.06
Bonbonjera Milka ml., praline mlečna krema, 110g,1.49,,3.99,spar,2.50
Klasični Toast Don Don 500 g,1.99,,3.29,spar,1.30
Masleni toast, Tvojih 5 minut, 500 g,3.29,3.29,,merkator,0.00
GRISINI KLASIČNI AMOR DI PANE, 125G,1.29,,1.29,spar,0.00
Bruschette Maretti Paradižnik Olive Origano 150g,1.69,,1.69,spar,0.00
MEDENE KROGLICE S KAKAVOM, MARLENKA, 235G...,7.78,,7.79,spar,0.01
MASLENI TOAST KRUH, ÖLZ, 250G,2.19,2.19,,merkator,0.00
Mini rolade z vanilijo, Gorenjka, 280 g,3.99,3.99,3.99,merkator,0.00
PLETENICA Z MAKOM, ŽITO D.O.O., 90G,0.89,0.89,,merkator,0.00
Mešano čajno pecivo, Brodnik, 600 g,9.63,9.65,,spar,0.02
Mlinci z jajci, Žito, 250 g,2.64,2.79,,spar,0.15
TOAST KRUH SENDVIČ, ÖLZ, 500G,2.79,,2.79,spar,0.00
PECIVO LINCER Z MARMELADO, BRODNIK, 450G,6.19,,6.38,spar,0.19
Orehovi rogljički, Brodnik, 350 g,6.78,6.79,6.99,spar,0.21
DOMAČI MEŠANI PIŠKOTI BABICA MARTA, BIMO, 400G...,3.99,3.99,3.99,merkator,0.00
Beli jelenov kruh, Žito, 1 kg,2.25,4.69,,spar,2.44
JELENOV PŠENIČNI POLBELI KRUH, ŽITO, 1KG,2.25,4.69,,spar,2.44
JELENOV PŠENIČNI POLNOZRNATI KRUH, ŽITO, 1KG...,2.25,4.69,4.49,spar,2.44
Lepinja Rustikalna pogačica Don Don, mini, 50 g,0.24,0.29,0.24,spar,0.05
PŠENIČNI BELI SPECIAL TOAST, ŽITO, 250G,1.39,1.39,,merkator,0.00
ČOKO KOLAČ, ŽITO, 500G,4.99,,6.29,spar,1.30
DOMAČA OREHOVA POTICA ŽITO, 500G,9.49,,9.77,spar,0.28
Torta Marlenka, Dunajska, medena, 800 g,15.27,,15.99,spar,0.72
MEDENA TORTA S KAKAVOM, MARLENKA, 800G,14.98,,15.49,spar,0.51
KRUH S SEMENI BREZ KVASA, DON DON, 400G,3.67,,2.37,tus,1.30
Bela Primorska žemlja, Pekarna Grosuplje, 100 g,0.49,0.49,,merkator,0.00
Ajdov hlebec z orehi, Žito, 400 g,2.39,2.49,,spar,0.10
OREHOVA POTICA, SPAR PREMIUM, 500 G,8.99,,4.69,tus,4.30
Rženi hlebec Korošec, Pekarna Grosuplje, 1 kg,1.79,4.99,,spar,3.20
Polnozrnati prepečenec, Buitoni, 300 g,2.71,2.89,2.72,spar,0.18
DOMAČA BAKLAVA, KRAJINA KLAS D.O.O., 600 G...,7.09,,4.19,tus,2.90
PASIRANI PARADIŽNIK LUŠT, NATURETA, 350G,1.99,2.19,,spar,0.20
AJDOVA KAŠA, OLUŠČENA AJDA, MLIN RANGUS, 1KG...,4.25,3.99,3.99,merkator,0.26
RJAVI SLADKOR V KOCKAH, AGRANA, 500G,2.28,,2.79,spar,0.51
Srednjezrnati riž Sant' Andrea, brušeni, Zlato Polje, 1 kg,3.89,2.99,3.93,merkator,0.94
Mešanica začimb za golaž in paprikaš, Fant, 3 x 65 g,1.98,4.99,1.99,spar,3.01
POPER ČRNI V ZRNJU, MAESTRO, 100G,3.58,,2.59,tus,0.99
Sveži kvas, Fala, 42 g,0.52,0.52,0.55,merkator,0.03
Jodirana grobo mleta morska sol, Droga, 1 kg,0.52,0.65,0.60,spar,0.13
Rastlinsko olje, Cekin, 1 l,2.48,2.49,,spar,0.01
Pšenični zdrob Bebe, Zlato Polje, 250 g,0.98,1.39,,spar,0.41
Parboiled riž, srednjezrnati, Zlato Polje, 1 kg,4.19,4.29,4.20,spar,0.10
JAJČNE TESTENINE POLŽKI, ZLATO POLJE, 500G...,1.87,,1.39,tus,0.48
Vanilin sladkor, Dr. Oetker, 6 x 8 g,1.19,1.24,1.19,spar,0.05
ZELENJAVNA KOCKA, VEGETA, 6/1, 60G,1.48,1.49,,spar,0.01
Grobo mleti česen, Maestro, 50 g,1.88,2.79,1.95,spar,0.91
Mleti črni poper, Maestro, 100 g,3.88,3.89,4.09,spar,0.21
Beli kristalni sladkor, Agragold, 1 kg,1.59,1.59,1.59,merkator,0.00
MLETA PAPRIKA HORGOŠKA, OSTRA, PODRAVKA, 100G...,2.29,,2.89,spar,0.60
PECILNI PRAŠEK BACKIN, DR. OETKER, 6X12G,1.19,1.23,1.23,spar,0.04
CIMET MLETI, KOTÁNYI, 25G,1.58,,0.63,tus,0.95
Jodirana fino mleta morska sol, Droga, 250 g,0.88,0.94,,spar,0.06
Njoki Rana, sveži krompirjevi, 400 g,2.37,,2.39,spar,0.02
Rjavi fižol, Podravka, 800 g,2.78,2.79,2.89,spar,0.11
Delikatesni hren, Natureta, 180 g,2.18,1.99,2.09,merkator,0.19
VALJANI ŠPINAČNI REZANCI, ZLATO POLJE, 400G...,2.38,2.39,2.68,spar,0.30
Prosena kaša, Zlato Polje, 1 kg,4.15,3.69,,merkator,0.46
JABOLČNI KIS 5%, RENŠKI HRAM, 0,5L,1.59,,1.59,spar,0.00
BIO CIMET CEJLONSKI, MLETI, SONNENTOR, 40G...,2.93,3.19,3.89,spar,0.96
Suhi kvas, Fala, 5 x 7 g,0.53,2.29,0.55,spar,1.76
Pirina moka, Mlinotest, 1 kg,2.78,2.99,,spar,0.21
Zelene olive, Natureta, 540 g,4.98,4.99,3.59,tus,1.40
NARAVNI JABOLČNI KIS, KMETIJA SIMONIČ, 1L...,2.08,1.99,0.99,tus,1.09
ZELENJAVNA JUŠNA KOCKA, PODRAVKA, 12/1, 120G...,2.29,2.59,2.49,spar,0.30
BISTRA JUHA NEMO DISNEY, KNORR, 40G,1.45,,1.49,spar,0.04
Gobova juha z jurčki, Knorr, 50 g,1.69,1.69,1.69,merkator,0.00
Paradižnikova juha, Knorr, 51 g,1.69,1.69,1.69,merkator,0.00
Špargljeva juha, Knorr, 55 g,1.69,1.69,1.69,merkator,0.00
Rastlinsko olje, Zvezda, 1 l,3.38,2.69,3.39,merkator,0.70
Olje Tuš oljčno, ekstra deviško, Premium, 0,75 l,17.09,17.19,12.49,tus,4.70
POLENTA HITRA PRIPRAVA, ZLATO POLJE, 450G...,1.38,1.98,,spar,0.60
KOKOŠJA JUŠNA OSNOVA, KNORR, 8/1, 224G,3.48,3.49,3.49,spar,0.01
Kapeleti Mlinotest, sirovi, družinsko pakiranje, 500 g,3.89,4.99,4.49,spar,1.10
JODIRANA MORSKA SOL GROBA, DROGA, 1KG,0.62,,0.63,spar,0.01
KIS ALKOHOLNI ZA DOM IN VLAGANJE 12%, TALIS, 1L...,1.99,1.94,2.19,merkator,0.25
Repa kisla Eurovrt, slovenska, 660 g,2.49,,2.59,spar,0.10
Dolgozrnati basmati riž, Zlato Polje, 500 g,3.59,3.69,3.60,spar,0.10
Svaljki Zlato Polje, domači, krompirjevi, zamrznjeno, 400g,1.68,1.69,3.59,spar,1.91
Paradižnikov pizza ketchup, Natureta, 1 kg,3.34,3.59,,spar,0.25
CURRY MEŠANICA ZAČIMB, MAESTRO, 40G,1.39,1.39,1.45,merkator,0.06
POPER ČRNI V ZRNJU, MAESTRO, 50G,1.98,1.99,2.05,spar,0.07
Mleti cimet, Maestro, 70 g,2.88,2.89,2.19,tus,0.70
BALZAMIČNI BELI KIS, MAZZETTI, BIANCO, 0,5L...,3.99,,1.99,tus,2.00
Bio delikatesne kumarice, Natureta, 4 x 280 g,3.99,12.99,2.26,tus,10.73
DOLGOZRNATI RIŽ PARBOILED ORO, SCOTTI, 1KG...,4.55,1.79,4.59,merkator,2.80
MAJONEZA THOMY, 235G,3.27,,3.39,spar,0.12
Juha, fižolova mineštra s testeninami, Knorr, 182 g,3.49,3.49,3.79,merkator,0.30
Bio čičerikina moka, Biotop, 300 g,2.58,2.59,,spar,0.01
TESTENINE SWEET&SOUR PIŠČANEC, KNORR, 65G...,1.48,,1.49,spar,0.01
Tunina Insalatissime, Texana, Rio Mare, 2 x 160 g,7.28,7.29,3.69,tus,3.60
Rezanci jušni jajčni valjani s korenčkom, Mlinotest, 400 g,1.98,2.39,,spar,0.41
GORČICA THOMY, 340G, V KOZARCU,2.88,,2.97,spar,0.09
ZELENE OLIVE BREZ KOŠČIC V SLANICI, SACLA, 185G...,1.25,1.25,,merkator,0.00
OMAKA LOVSKA FANT, PODRAVKA, 40G,1.98,1.14,,merkator,0.84
OMAKA ZA PEČENKO, KNORR, 6/1, 78G,2.18,,2.26,spar,0.08
Juha Knorr, s testeninami, školjke, 59 g,1.48,,1.49,spar,0.01
Juha Knorr, s testeninami, anellini, 83 g,2.39,,2.39,spar,0.00
Blejska juha, Knorr, 84 g,1.45,1.49,1.46,spar,0.04
Kranjska juha, Knorr, 36 g,1.45,1.45,1.46,merkator,0.01
Bio dvojni paradižnikov koncentrat, Bio Jardin, 200 g,2.18,3.99,2.09,tus,1.90
GOVEJA JUHA S TESTENINAMI, S-BUDGET, 60G,0.46,,0.73,spar,0.27
Kokošja juha s testeninami, Knorr, 69 g,1.45,1.45,1.46,merkator,0.01
BISTRA JUHA ABC, KNORR, 82G,1.48,1.49,1.49,spar,0.01
Goveja juha s testeninami, Knorr, 101 g,1.45,1.49,1.46,spar,0.04
PASIRAN PARADIŽNIK, S-BUDGET, 500G,0.57,,1.43,spar,0.86
KOCKA ZA GOLAŽ, KNORR, 12/1, 120G,2.69,2.69,2.99,merkator,0.30
Mešanica začimb za makarone 4 siri, Maggi, 30 g,1.89,1.89,1.89,merkator,0.00
Tuna v oljčnem olju z limono in poprom, Rio Mare, 3 x 80 g,5.95,5.99,1.24,tus,4.75
Paradižnik Bio Natureta, pasirani, 690 g,2.18,2.19,2.29,spar,0.11
EKSTRA GOVEJA JUŠNA KOCKA, KNORR, 12/1, 120G...,2.68,2.69,2.49,tus,0.20
ZELENJAVNA JUŠNA KOCKA, KNORR, 12/1, 120G...,2.49,,2.51,spar,0.02
KOKOŠJA JUŠNA KOCKA, KNORR, 12/1, 120G,2.49,2.69,2.51,spar,0.20
Extra goveja jušna kocka, Knorr, 120 g,2.49,2.69,,spar,0.20
Pšenična bela ostra Štajerska moka tip 400, Intes, 1 kg,1.69,1.69,1.69,merkator,0.00
SONČNIČNO OLJE JEDILNO, RAFINIRANO, CEKIN, 1L...,2.99,2.99,3.49,merkator,0.50
Pšenična bela gladka Štajerska moka, Intes, 1 kg,1.69,1.69,1.69,merkator,0.00
Ješprenj, Mlinotest, 1 kg,2.17,2.19,,spar,0.02
Riž Zlato polje, Basmati, dolgozrnat bel, 1 kg,5.99,,5.99,spar,0.00
Tuna Tuš, kosi v sončničnem olju, 3 x 80 g,2.09,,2.79,spar,0.70
Tuna Calvo, rumenoplavuta, v lastnem soku, +PRO, 3 x 65 g,4.99,,4.99,spar,0.00
Juha Podravka, instantna, šampinjonova, kremna, 63 g,1.48,,1.49,spar,0.01
SPOMLADANSKA ZELENJAVNA JUHA, PODRAVKA, 50G...,1.29,,1.29,spar,0.00
Goveja juha s testeninami in mesom, Podravka, 60 g,0.89,1.39,0.89,spar,0.50
JUHA Z MINI ZDROBOVIMI CMOČKI, MAGGI, 34G...,1.38,,1.39,spar,0.01
INSTANT PRAŽENI REZANCI PIŠČANEC, MAGGI, 121G...,3.25,,3.19,tus,0.06
INSTANT PRAŽENI REZANCI TERIYAKI, MAGGI, 130G...,3.25,,3.19,tus,0.06
Testenine instant Knorr, Spaghetteria carbonara, 172 g,3.49,,3.49,spar,0.00
Juha Maggi, kremna šampinjonova, 57 g,1.48,,1.49,spar,0.01
Šampinjoni Tuš v slanici, rezani, 400g,0.99,,1.55,spar,0.56
Testenine, rebrasti tulci, Barilla, 500 g,1.89,2.29,,spar,0.40
Začimbna mešanica Grill za perutnino, Kotanyi, 80 g,2.28,2.29,,spar,0.01
DIMLJENA MLETA PAPRIKA, OSTRA, KOTÁNYI, 50G...,2.28,2.29,2.39,spar,0.11
Ketchup Podravka, pizza, 500 g,1.99,,2.29,spar,0.30
GORČICA DELNO MLETA Z MEDOM, NATURETA, 230G...,3.25,2.99,2.99,merkator,0.26
Testenine teriyaki, Knorr, 75 g,1.48,1.49,,spar,0.01
Mešanica zelenjave Bonduelle, Mexico mix, 150 g,1.38,,1.45,spar,0.07
Juha Knorr, lečina mineštra, 133 g,3.49,,3.79,spar,0.30
Juha Podravka, instantna, piščančja, z ribano kašo, 65 g,1.48,,1.00,tus,0.48
SKUŠA FILETI V RASTLINSKEM OLJU, EVA, 100G...,2.98,,2.99,spar,0.01
Knorr Fix mešanica za testenine, Mac & Cheese, 33 g,1.98,,1.99,spar,0.01
Sveži kvas, Dr. Oetker, 42 g,0.39,0.37,0.39,merkator,0.02
Juha Knorr, zelenjavna, kremna, 79 g,2.39,,2.39,spar,0.00
JUHA S TREMI SIRI CUP A SOUP, KNORR, 17G,0.99,,0.99,spar,0.00
Porova kremna juha Knorr, 80 g,1.69,,1.69,spar,0.00
Juha Knorr, iz gozdnih gob, 48 g,1.69,,1.69,spar,0.00
PARADIŽNIKOVA OMAKA PIKANT, BAKINA TAJNA, 300G...,2.59,2.59,,merkator,0.00
Omaka paradižnikova Bakina Tajna, ala Napoletana, 300 g,2.59,2.59,2.99,merkator,0.40
Rjavi fižol, Natureta, 800 g,3.48,2.84,3.09,merkator,0.64
SREBRNA ČEBULICA, NATURETA, 290G,2.58,,2.69,spar,0.11
ŠPARGLJEVA KREMNA JUHA, KNORR, 58G,1.69,,1.69,spar,0.00
Šampinjoni v kisu, Natureta, 530 g,4.78,3.39,,merkator,1.39
Blagi ketchup, Mercator, 1 kg,5.39,2.14,,merkator,3.25
Sladka koruza, Natureta, 200 g,3.49,1.07,3.59,merkator,2.52
Šampinjoni v kisu, Natureta, 290 g,3.28,3.29,3.39,spar,0.11
Pisani poper, celi, Kotanyi, 20 g,1.29,1.39,1.45,spar,0.16
MEŠANICA ZAČIMB ZA SVINJINO, MAESTRO, 30G...,0.98,0.99,1.05,spar,0.07
Juha Podravka, špargljeva, kremna, 55 g,1.48,1.49,1.59,spar,0.11
Juha Podravka, brokolijeva, kremna, 57 g,1.48,1.49,1.59,spar,0.11
OMAKA ZA ŽAR CHUNKY BURGER, HELLMANN´S, 250ML...,3.99,3.99,3.99,merkator,0.00
Testenine instant Knorr, Snack, Carbonara, 55 g,2.48,2.49,2.49,spar,0.01
Juha Pot Noodles Asia, govedina, Knorr, 63 g,2.48,2.49,,spar,0.01
DURUM TESTENINE PERESNIKI, ZLATO POLJE, 500G...,1.87,,1.89,spar,0.02
Tradicionalna majoneza, Zvijezda, 750 g,4.69,4.69,,merkator,0.00
DOMAČI SVALJKI S SKUTO, ZLATO POLJE, 400G...,3.69,,3.79,spar,0.10
BELI VINSKI KIS, PONTI, 1L,1.98,0.69,0.89,merkator,1.29
TESTENINE POLŽKI SREDNJI, ZLATO POLJE, 500G...,1.68,,1.99,spar,0.31
Mleta želatina, Dolcela, 10 g,0.63,0.90,,spar,0.27
DODATEK JEDEM Z ZELENJAVO, VEGETA NATUR, 75G...,1.59,1.29,1.85,merkator,0.56
Mešanica začimb za hrustljavi krompir, Maestro, 30 g,0.98,0.99,1.05,spar,0.07
Juha Knorr, s cvetačo in brokolijem, 51 g,1.69,,1.69,spar,0.00
Testenine instant Podravka, Fini Mini noodles, zelenjavni, 375 g,2.99,2.99,3.09,merkator,0.10
Juha Maggi, instant, piščančja, kremna, 54 g,1.48,1.49,1.49,spar,0.01
Solata Eva tuna, Mediterana, 160g,3.48,,3.49,spar,0.01
Tuna solata, Protein, Eva, 160 g,3.48,3.49,,spar,0.01
Vanilin sladkor, Dolcela, 8 g, 5 + 1 gratis,0.99,0.99,,merkator,0.00
Grah, Podravka, 280 g,1.48,1.49,1.65,spar,0.17
Svaljki Zlato Polje, domači krompirjevi, zamrznjeno, 1 kg,7.69,7.59,8.79,merkator,1.20
Sardine v rastlinskem olju, Eva, 100 g,1.98,1.99,1.99,spar,0.01
Puding Dolcela, Premium, čoko – banana, 44 g,0.84,0.85,0.93,spar,0.09
Juha Podravka, instant, domača, mesna, 62 g,1.25,0.99,1.25,merkator,0.26
Mešanica začimb za špagete bolognese, Knorr Fix, 40 g,1.98,1.99,1.99,spar,0.01
JAJČNA RIBANA KAŠA S KORENČKOM, MLINOTEST, 400G...,2.28,2.39,,spar,0.11
Beli kristalni sladkor, Viro, 1 kg,1.39,1.25,,merkator,0.14
Zelenjavni namaz, čičerika in rdeča paprika, Argeta, 95 g,1.59,1.59,1.65,merkator,0.06
GOVEJI OKUS FINI MINI NOODLES, PODRAVKA, 75G...,0.99,0.99,,merkator,0.00
Testenine instant Fini Mini, Noodles, kokošji, 75 g,0.99,,1.05,spar,0.06
Ekstra deviško oljčno olje Istra, Ol Istria, ZOP, 0,75 l,9.99,19.99,13.99,spar,10.00
Juha Maggi, instant, kokošja, z rezanci, 58 g,1.38,,1.39,spar,0.01
Solata orada Mediterana z rdečim rižem, Delamaris, 170 g,4.68,4.79,,spar,0.11
Domači Rdeči Vinski Kis Simonič 1 L,1.48,1.89,1.59,spar,0.41
Naravni motni jabolčni kis, Renški Hram, 1 l,1.48,2.89,2.19,spar,1.41
Losos solata Vital z bulgurjem, Delamaris, 170 g,3.69,3.69,,merkator,0.00
SVETLI PRELIV ZA TORTE, PRAŠEK, DR.OETKER, 12G...,0.76,,0.79,spar,0.03
Rjavi fižol Borlotti, Garden Good, 420 g,0.47,0.55,,spar,0.08
KREMNA GOBOVA JUHA, S-BUDGET, 70G,0.49,,0.73,spar,0.24
KREMNA ŠPARGLJEVA JUHA, S-BUDGET, 60G,0.51,,0.85,spar,0.34
ZAČIMBNA MEŠANICA ZA GOLAŽ, S-BUDGET, 50G...,0.36,1.99,,spar,1.63
KOMPOT MANGO REZINE, MANJ SLADEK, BELSUN, 425G...,2.28,,2.29,spar,0.01
TUNINA S KVINOJO INSALATISSIME, RIO MARE, 160G...,3.68,3.69,,spar,0.01
OMAKA MILD SALSA DIP!, CHIO, 200ML,2.98,2.99,,spar,0.01
Riž 3 Žita, Zlato Polje, 800 g,4.95,4.99,,spar,0.04
BIO GORČICA ESTRAGON, MAUTNER MARKHOF, 200G...,1.65,1.39,,merkator,0.26
Riž za rižote, Zlato Polje, 800 g,4.58,4.79,4.59,spar,0.21
Ovsena kaša, malina in vanilija, Boom Box, 60 g,0.98,0.99,0.99,spar,0.01
Čokolada Gorenjka, temna, 75%, 100g,2.17,2.19,3.59,spar,1.42
Črni riž Venere, Riso Scotti, 500 g,4.17,4.39,,spar,0.22
Gorčica & kremser v tubi Mautner Markhof, 200 g,1.95,,1.49,tus,0.46
Blagi ketchup, brez dodanega sladkorja, Zvijezda, 500 g,2.48,2.49,,spar,0.01
BIO INGVER, MLETI, SONNENTOR, 30G,2.83,2.84,,spar,0.01
Pšenična moka Manitoba, tip 00, Mlinotest, 1 kg,1.18,1.19,,spar,0.01
TUNINA S ČIČERIKO INSALATISSIME, RIO MARE, 160G...,3.68,3.69,3.69,spar,0.01
Puding Dolcela, z okusom vanilije, 148g, 3+1 gratis,1.86,,1.89,spar,0.03
Juha Knorr, kremna, bučna, 52 g,1.69,1.69,1.69,merkator,0.00
Instant polenta, Zlato Polje, 450 g,1.96,2.29,2.29,spar,0.33
Česnova juha, Knorr, 61 g,1.69,1.69,1.69,merkator,0.00
Gobova juha z lisičkami, Knorr, 56 g,1.69,1.69,1.75,merkator,0.06
SLADILO ERITRITOL SWEET ZERO, DR.OETKER, 200G...,3.39,,3.59,spar,0.20
Sladilo Dr.Oetker, Eritritol, Sweet Zero, z vanilijevim sladkorjem, 8 ,0.29,0.34,0.33,spar,0.05
MEŠANICA ZAČIMB ZA MEHIŠKE JEDI, MAESTRO, 30G...,1.39,1.39,,merkator,0.00
INSTANT TESTENINE S SIROM, KNORR, 61G,1.48,,1.55,spar,0.07
OMAKA CHEDDAR, SALSA FILIPO, 435G,3.49,,3.59,spar,0.10
Juha Maggi Dober tek, z zdrobovimi žličniki, 47g,1.38,,1.39,spar,0.01
BIO DVOJNI PARADIŽNIKOV KONCENTRAT, MUTTI, 185G...,2.98,2.99,,spar,0.01
BOURBON VANILIJEVA PASTA, DR. OETKER, 19G...,2.07,2.09,2.19,spar,0.12
Šlag krema, Dr. Oetker, 3 x 38 g,2.27,2.29,2.39,spar,0.12
SLADKOR Z OKUSOM POMARANČE, DOLCELA, 10G,0.24,0.25,,spar,0.01
Delno mleta gorčica z gozdnim medom, Natureta, 200 g,2.18,2.19,2.29,spar,0.11
KOKOŠJA JUHA Z REZANCI CUP A SOUP, KNORR, 12G...,0.99,0.99,0.99,merkator,0.00
KARDAMOM MLETI, KOTÁNYI, 10G,1.78,,1.85,spar,0.07
Pecilni prašek, Dolcela, 12 g, 5 + 1 gratis,0.99,0.99,,merkator,0.00
GOVEJA JUHA V KOCKI, MAGGI, 120G,2.38,,2.39,spar,0.01
OMAKA ZA ŽAR HONEY BBQ, HELLMANN´S, 250ML...,3.99,3.99,3.99,merkator,0.00
LIMONIN SOK, NATURETA, 250ML,2.38,,2.39,spar,0.01
BIO KARDAMOM, MLETI, SONNENTOR, 50G,7.09,7.09,,merkator,0.00
Mešanica začimb za golaž, Knorr Fix, 48 g,1.98,1.99,1.99,spar,0.01
ORIGANO DROBLJEN, MAESTRO, 10G,1.68,1.69,1.75,spar,0.07
Prosena kaša, Zlato Polje, 500 g,2.17,2.19,,spar,0.02
ČEBULA GROBO MLETA, MAESTRO, 60G,1.88,,2.09,spar,0.21
ČRNI POPER V ZRNJU, MAESTRO, 42G, MLINČEK...,4.08,2.49,4.29,merkator,1.80
Mleti črni poper, Maestro, 45 g,2.68,2.69,2.69,spar,0.01
KOPER LIST, MAESTRO, 16G,2.29,2.29,2.39,merkator,0.10
